HR,Irradiance,Temperature,Humidity,POWER
2,0,22.65,97.14,0
3,0,22.45,98.2,0
4,0,22.23,99.13,0
5,0,22.11,99.33,0
6,26.8,22.51,97.42,0.4319706
7,181.32,24.38,90.35,2.73921172
8,389,26.65,80.9,6.2038325
9,403.1,28.61,72.02,6.79133595
10,451.48,30.09,65.45,7.90631494
11,672.35,31.18,59.89,12.06505535
12,632.22,31.79,55.66,11.53504821
13,654.55,31.95,53.36,11.99535513
14,556.45,31.87,52.59,10.20701518
15,373.95,31.47,53.05,6.848005425
16,172.68,30.86,56.26,3.20555716
17,24.12,29.34,65.96,0.57890636
18,0,26.98,79.45,0
19,0,25.95,82.03,0
20,0,25.25,84.01,0
21,0,24.66,86.29,0
22,0,24.12,88.48,0
23,0,23.63,90.55,0
0,0,23.2,92.54,0
1,0,22.84,94.57,0
2,0,22.54,96.64,0
3,0,22.32,97.97,0
4,0,22.15,98.78,0
5,0,22,99.38,0
6,29,22.42,97.57,0.461331
7,192.6,24.31,90.63,2.8991977
8,403.8,26.53,80.81,6.4150163
9,602.33,28.63,70.69,10.10885606
10,634.58,30.16,63.64,11.09219476
11,697.53,31.24,58.4,12.53161424
12,687.33,31.84,55.04,12.54555174
13,648.05,31.96,53.58,11.8804426
14,603.85,31.83,52.99,11.05368298
15,416.5,31.38,54.11,7.5932715
16,203.52,30.56,59.19,3.72200704
17,30.83,29.04,68.9,0.68849894
18,0,27.14,81.86,0
19,0,26.4,83.37,0
20,0,25.79,84.86,0
21,0,25.2,86.8,0
22,0,24.66,88.79,0
23,0,24.18,90.57,0
0,0,23.81,92.14,0
1,0,23.48,93.77,0
2,0,23.18,95.45,0
3,0,22.91,96.81,0
4,0,22.65,97.71,0
5,0,22.43,98.27,0
6,24,22.67,97.18,0.394836
7,166.8,24.24,91.69,2.5149544
8,337.77,26.34,82.46,5.35022531
9,455.58,28.42,72.04,7.62483762
10,626.83,29.86,64.75,10.87332721
11,712.25,30.79,59.75,12.64951738
12,713.6,31.36,56.3,12.8663232
13,674.28,31.56,54.42,12.23467456
14,562.95,31.36,53.93,10.1954129
15,390.1,30.95,54.61,7.04599275
16,184.2,30.2,58.78,3.354028
17,24.98,28.77,68.29,0.58707857
18,0,26.89,80.8,0
19,0,26.14,82.51,0
20,0,25.53,84.02,0
21,0,24.95,85.76,0
22,0,24.42,87.54,0
23,0,23.95,89.12,0
0,0,23.54,90.66,0
1,0,23.15,92.43,0
2,0,22.82,94.31,0
3,0,22.55,96.21,0
4,0,22.34,97.48,0
5,0,22.17,98.12,0
6,23.1,22.49,97.03,0.38040855
7,193.43,24.25,90.99,2.906167375
8,391.38,26.53,80.77,6.22016513
9,494.65,28.51,70.8,8.291049675
10,607.35,29.84,64.22,10.5330583
11,662.65,30.63,59.82,11.72857378
12,685.65,31.11,56.27,12.28994468
13,650.83,31.35,53.77,11.75219673
14,553.97,31.26,52.97,10.01008349
15,385.48,30.75,54.52,6.9296295
16,204.3,29.94,59.29,3.6786589
17,31.02,28.35,70.17,0.68206265
18,0,26.42,81.58,0
19,0,25.59,83,0
20,0,24.99,84.54,0
21,0,24.48,86.22,0
22,0,24.02,88.06,0
23,0,23.64,89.92,0
0,0,23.29,92.02,0
1,0,22.96,94.15,0
2,0,22.66,96.17,0
3,0,22.41,97.4,0
4,0,22.22,98.08,0
5,0,22.05,98.67,0
6,21.27,22.42,97.04,0.35435553
7,176.15,24.2,90.6,2.648836
8,357.42,26.47,80.46,5.67773333
9,503,28.4,71.07,8.40459
10,556.7,29.64,65.46,9.6128896
11,716.75,30.46,61.24,12.62230475
12,609.38,30.86,58.01,10.86763506
13,613.9,31.04,55.62,11.0070802
14,514.28,31.06,54.09,9.25664156
15,318.92,30.74,54.44,5.75757036
16,139.2,30.25,57.31,2.57686
17,20.4,28.96,66.12,0.5123528
18,0,27.14,77.24,0
19,0,26.03,81.57,0
20,0,25.29,83.61,0
21,0,24.68,85.59,0
22,0,24.15,87.65,0
23,0,23.7,89.58,0
0,0,23.35,91.21,0
1,0,23.11,92.64,0
2,0,22.91,93.99,0
3,0,22.72,95.24,0
4,0,22.55,96.19,0
5,0,22.42,96.77,0
6,25.2,22.57,96.28,0.4104438
7,178.38,23.66,92.38,2.63813686
8,376.58,25.39,85.29,5.79478979
9,522.22,27.05,77.15,8.40504795
10,683.7,28.09,71.95,11.30618485
11,742.2,28.64,68.74,12.4587236
12,549.78,28.93,66.34,9.33898593
13,679.22,29.05,64.48,11.55617845
14,556.65,28.92,64.11,9.4716806
15,373.67,28.54,66.87,6.35030631
16,172.38,27.81,72.31,2.96367451
17,28.2,26.16,83.89,0.6077204
18,0,25.01,87.05,0
19,0,24.69,88.09,0
20,0,24.46,89.32,0
21,0,24.23,90.64,0
22,0,23.95,91.96,0
23,0,23.72,93,0
0,0,23.46,94.16,0
1,0,23.24,95.2,0
2,0,23.03,96.05,0
3,0,22.79,96.84,0
4,0,22.58,97.48,0
5,0,22.36,98.03,0
6,24.05,22.54,97.07,0.39412665
7,166.9,24,91.94,2.498395
8,316.27,25.93,83.1,4.956408995
9,459.2,27.75,73.09,7.54626
10,617.3,28.94,67.2,10.4539729
11,724.1,29.61,63.79,12.47364545
12,692.35,29.83,61.83,12.01007273
13,588.47,29.7,61.17,10.20166405
14,504.17,29.46,61.3,8.71441919
15,310.05,28.94,63.43,5.35046865
16,155.52,28.18,68.18,2.71534912
17,24.4,26.9,78.5,0.556862
18,0,25.5,86.37,0
19,0,24.91,87.6,0
20,0,24.48,88.67,0
21,0,24.12,89.73,0
22,0,23.79,90.92,0
23,0,23.48,92.17,0
0,0,23.15,93.44,0
1,0,22.84,94.75,0
2,0,22.56,95.93,0
3,0,22.31,96.93,0
4,0,22.03,97.92,0
5,0,21.68,99.05,0
6,22.15,21.92,98.01,0.3615501
7,154.85,23.72,91.42,2.3035564
8,344,26.07,80.28,5.405636
9,460.73,28.26,68.87,7.67684091
10,625.53,29.79,60.94,10.83127992
11,706.8,30.89,54.89,12.5853734
12,726.85,31.73,50.3,13.22401523
13,703.72,32.22,47.31,12.97218628
14,546.47,32.34,45.49,10.14204041
15,390.8,32.04,45.42,7.2500544
16,197.6,31.52,47.93,3.7037584
17,31.52,29.61,60.32,0.70818824
18,0,27.58,69.59,0
19,0,26.55,73.46,0
20,0,25.74,76.61,0
21,0,24.96,80.33,0
22,0,24.25,84.58,0
23,0,23.59,88.4,0
0,0,23.03,91.4,0
1,0,22.49,94.25,0
2,0,22,97.16,0
3,0,21.66,98.99,0
4,0,21.37,100,0
5,0,21.13,100,0
6,19.17,21.54,99.24,0.31770231
7,167.52,23.76,90.06,2.48932384
8,340.65,26.17,79.56,5.369102225
9,513.35,28.3,69.43,8.55257475
10,591.17,29.95,60.63,10.28438118
11,702.4,31.2,53.62,12.605696
12,744.9,31.98,49.17,13.6332309
13,617.97,32.35,46.77,11.44348578
14,557.5,32.29,46.1,10.33137875
15,391.42,31.87,46.86,7.23137493
16,188.32,31.3,49.81,3.5186872
17,32.25,29.39,63.84,0.717459875
18,0,27.17,75.95,0
19,0,26.17,77.93,0
20,0,25.27,80.39,0
21,0,24.51,83.24,0
22,0,23.92,85.91,0
23,0,23.43,88.24,0
0,0,23,90.47,0
1,0,22.62,92.47,0
2,0,22.28,94.25,0
3,0,21.97,95.87,0
4,0,21.69,97.37,0
5,0,21.47,98.36,0
6,18.9,21.8,96.79,0.316284
7,126.07,23.68,89.07,1.88616442
8,273.95,26.45,76.9,4.368002375
9,438.85,28.76,66.08,7.4152842
10,574.65,30.36,58.84,10.1058058
11,615.7,31.42,54.07,11.1242573
12,663.22,31.97,51.03,12.14848953
13,637.62,32.26,49.3,11.77740454
14,515.65,32.2,48.73,9.545456
15,309.3,31.87,49.3,5.74570095
16,158.7,31.47,51.18,3.00255505
17,26.08,30.11,60.67,0.62117096
18,0,28.58,66.51,0
19,0,27.33,71.96,0
20,0,26.31,77,0
21,0,25.5,81.04,0
22,0,24.86,83.98,0
23,0,24.33,86.25,0
0,0,23.84,88.16,0
1,0,23.33,90.05,0
2,0,22.85,91.72,0
3,0,22.46,92.94,0
4,0,22.12,94.14,0
5,0,21.8,95.37,0
6,16.33,22.01,94.4,0.282977985
7,109.18,23.74,85.98,1.64579494
8,213.9,26.18,76.07,3.4020809
9,343,28.25,67.38,5.7366375
10,500.58,29.6,61.6,8.6449006
11,609.2,30.63,56.86,10.7914082
12,636.08,31.42,52.93,11.49883512
13,553.55,31.82,50.45,10.13209495
14,505.38,31.88,49.45,9.28535648
15,338.02,31.53,50.36,6.21357177
16,171.02,30.75,55.1,3.16781425
17,27.05,28.63,70.25,0.619936175
18,0,26.68,78.34,0
19,0,25.94,80.24,0
20,0,25.35,82.86,0
21,0,24.81,85.75,0
22,0,24.31,88.49,0
23,0,23.89,90.71,0
0,0,23.52,92.44,0
1,0,23.21,93.87,0
2,0,22.94,95.2,0
3,0,22.66,96.67,0
4,0,22.43,97.72,0
5,0,22.21,98.51,0
6,19.02,22.41,97.48,0.32313219
7,148.75,23.95,91.12,2.230965625
8,308.4,26.11,80.67,4.8600458
9,491.98,28.09,70.14,8.15379819
10,576.72,29.58,62.4,9.93941992
11,710.88,30.73,56.03,12.60620408
12,674.88,31.58,51.64,12.24151968
13,612.65,31.91,49.44,11.22478518
14,535.55,31.78,48.95,9.80721305
15,333.65,31.25,50.45,6.093140625
16,163.62,30.36,55.59,3.00895144
17,24.35,28.31,70.29,0.571519325
18,0,26.47,78.11,0
19,0,25.78,79.97,0
20,0,25.17,82.53,0
21,0,24.63,85.25,0
22,0,24.17,87.66,0
23,0,23.77,89.7,0
0,0,23.42,91.62,0
1,0,23.12,93.51,0
2,0,22.83,95.62,0
3,0,22.61,97.01,0
4,0,22.48,97.74,0
5,0,22.34,98.45,0
6,17.73,22.66,97.05,0.30728031
7,151.85,24.35,89.99,2.303333875
8,267.02,26.35,80.44,4.24751465
9,401,28,71.84,6.64635
10,573.1,29.13,66.14,9.76160635
11,673.03,29.82,62.24,11.66525207
12,705.67,30.2,59.76,12.3563178
13,620.22,30.3,58.58,10.9125247
14,534.67,30.35,58.06,9.447268025
15,370.52,30.11,58.67,6.55981074
16,202.32,29.39,62.78,3.59448316
17,34.55,28.15,72.19,0.737224625
18,0,26.63,80.38,0
19,0,26.03,81.92,0
20,0,25.57,83.02,0
21,0,25.12,84.43,0
22,0,24.61,86.42,0
23,0,24.08,88.5,0
0,0,23.59,90.25,0
1,0,23.17,91.58,0
2,0,22.85,92.65,0
3,0,22.68,93.59,0
4,0,22.57,94.52,0
5,0,22.41,95.65,0
6,13.1,22.64,94.88,0.2425878
7,107.55,24.16,87.75,1.6425961
8,227.43,26.95,73.96,3.691019825
9,362.85,28.96,64.46,6.1793487
10,455.52,30.01,59.7,7.95976984
11,589.15,30.72,55.88,10.4637221
12,703.58,31.22,52.83,12.64302042
13,677.45,31.49,50.84,12.27024273
14,588.05,31.53,50.16,10.68873493
15,411.42,31.28,51.03,7.48397292
16,206.05,30.8,53.4,3.7885405
17,36.45,28.62,69.62,0.77612705
18,0,26.51,76.9,0
19,0,25.69,79.6,0
20,0,25.06,82.25,0
21,0,24.64,83.82,0
22,0,24.48,83.53,0
23,0,24.3,83.09,0
0,0,23.88,84.66,0
1,0,23.02,89.4,0
2,0,22.2,93.87,0
3,0,21.6,96.42,0
4,0,21.15,97.53,0
5,0,20.68,98.21,0
6,14.7,20.67,96.23,0.25185705
7,137.1,22.5,84.04,1.9722625
8,302.62,24.97,67.17,4.61521463
9,409.83,27.84,53.02,6.76121274
10,584.9,30.17,44.39,10.23426985
11,724.38,31.83,38.73,13.20208193
12,744.6,32.86,35.54,13.9226502
13,713.5,33.35,34.21,13.51347625
14,595.45,33.44,33.77,11.3332691
15,402.27,32.91,35.67,7.615930065
16,208.23,32.07,37.61,3.945933745
17,40.12,28.79,57.07,0.84022466
18,0,26.73,60.57,0
19,0,25.75,63.73,0
20,0,24.88,67.36,0
21,0,24.21,70.49,0
22,0,23.77,72.48,0
23,0,23.34,74.69,0
0,0,22.94,76.38,0
1,0,22.48,78.39,0
2,0,21.84,81.59,0
3,0,21.13,85.04,0
4,0,20.18,89.22,0
5,0,19.38,91.45,0
6,17.9,19.35,90.5,0.28298925
7,163.23,21.57,76.48,2.266504495
8,363.15,24.32,61.97,5.4161261
9,511.35,27.43,48.01,8.319411225
10,649.5,29.54,40.75,11.1694285
11,784.97,31.02,36.85,14.01103373
12,818.4,32.03,34.77,14.9850084
13,735.05,32.56,33.65,13.6563901
14,637.47,32.66,33.18,11.89940909
15,449.15,32.36,33.67,8.3748348
16,233.52,31.85,35.16,4.3826254
17,45.75,29.65,47.99,0.951981875
18,0,27.54,51.92,0
19,0,26.29,56.34,0
20,0,25.42,59.41,0
21,0,24.67,61.74,0
22,0,24.21,62.12,0
23,0,23.71,62.99,0
0,0,23.03,65.16,0
1,0,22.09,69.12,0
2,0,21.08,73.88,0
3,0,20.44,76.02,0
4,0,19.9,77.57,0
5,0,19.18,80.61,0
6,18.35,18.95,83.46,0.285292125
7,129,21.48,69.49,1.800664
8,290.17,23.92,56.92,4.29152738
9,446.33,27.11,42.12,7.208740335
10,615.1,29.31,35.5,10.51948645
11,754.03,30.81,33.14,13.39186144
12,770.92,31.87,31.57,14.06709918
13,730.17,32.39,31.13,13.51073034
14,579.2,32.54,31,10.7932256
15,404.83,32.3,31.64,7.55231655
16,209.38,31.49,35.69,3.91219429
17,39.85,29.6,45.55,0.8502395
18,0,27.82,48.12,0
19,0,26.75,51.33,0
20,0,25.84,53.5,0
21,0,24.97,56.05,0
22,0,24.14,59.46,0
23,0,23.26,63.28,0
0,0,22.51,64.7,0
1,0,21.64,67.94,0
2,0,20.76,71.94,0
3,0,19.95,75.98,0
4,0,19.22,79.75,0
5,0,18.58,82.91,0
6,11.8,18.51,85.02,0.2025381
7,105.05,20.98,73.56,1.45571455
8,285.15,23.42,60.51,4.15450835
9,397.75,26.46,47.03,6.31757175
10,528.88,28.96,38.98,8.97566416
11,701.55,30.66,35.32,12.42009785
12,738.88,31.81,33.12,13.46749776
13,580.9,32.37,32.05,10.77005485
14,536.45,32.52,31.25,10.0020968
15,381.83,32.14,32.67,7.10426979
16,204.27,31.26,35.44,3.79947859
17,36.53,28.86,49.17,0.78140261
18,0,27.46,48.51,0
19,0,26.49,51.21,0
20,0,25.57,54.45,0
21,0,24.38,61.01,0
22,0,23.71,63.99,0
23,0,23.33,65.07,0
0,0,22.95,66.05,0
1,0,22.68,66.48,0
2,0,22.13,68.89,0
3,0,21.36,73.07,0
4,0,20.57,77.57,0
5,0,19.65,83.11,0
6,14.25,19.35,86.73,0.237519375
7,86.28,21.45,76.56,1.2263677
8,211.15,23.8,64.83,3.133229
9,361.02,26.86,51.49,5.80747374
10,484.9,29.68,41.51,8.3946994
11,596.78,31.52,37.91,10.81265252
12,719.9,32.63,36.54,13.39027665
13,681.35,33.29,35.91,12.89202618
14,562.1,33.43,36.27,10.70382635
15,378.45,33.13,37.33,7.211309325
16,207.6,32.33,40.79,3.9587686
17,35.12,30.12,52.16,0.77771648
18,0,28.4,55.25,0
19,0,27,60.85,0
20,0,25.94,65.61,0
21,0,24.82,70.99,0
22,0,23.73,76.51,0
23,0,22.84,81.05,0
0,0,22.11,85.05,0
1,0,21.51,88.66,0
2,0,21.06,91.8,0
3,0,20.71,95.08,0
4,0,20.45,98.2,0
5,0,20.29,100,0
6,14.98,20.91,97.38,0.25712931
7,110,23.29,86.69,1.635355
8,260.8,25.98,77.51,4.1070128
9,455.88,28.45,66.55,7.6359537
10,634.83,30.55,56.14,11.20793793
11,712.72,32,50.19,13.045868
12,624.05,32.79,47.41,11.66835728
13,608.3,33.29,45.75,11.52376315
14,482.27,33.33,45.19,9.181839095
15,356.58,32.96,45.81,6.77596956
16,184.85,32.25,49.14,3.535823125
17,34.03,30.34,62.94,0.76222409
18,0,28.42,71.44,0
19,0,27.43,74.93,0
20,0,26.59,78.38,0
21,0,25.92,81.06,0
22,0,25.25,83.13,0
23,0,24.5,85.44,0
0,0,23.77,88.07,0
1,0,23.23,90.21,0
2,0,22.78,91.93,0
3,0,22.38,93.89,0
4,0,22.04,95.93,0
5,0,21.82,97.31,0
6,14.52,22.1,96.11,0.2588514
7,116.15,23.87,88.7,1.753187725
8,254.8,26.69,75.93,4.0957754
9,461.8,29.66,61.57,7.9853946
10,587.62,31.71,53.09,10.68861859
11,682.62,32.85,48.9,12.76065515
12,696.75,33.53,46.27,13.24572488
13,630.58,33.84,44.79,12.09714724
14,559.38,33.85,44.32,10.75843085
15,378.8,33.42,45.09,7.2672732
16,203.23,32.78,48.37,3.91995823
17,39.7,30.83,61.86,0.86965295
18,0,28.65,72.58,0
19,0,27.55,76.23,0
20,0,26.71,79.25,0
21,0,25.96,82.56,0
22,0,25.28,85.96,0
23,0,24.78,88.74,0
0,0,24.36,91.21,0
1,0,24.04,93.08,0
2,0,23.78,94.61,0
3,0,23.55,95.98,0
4,0,23.34,97,0
5,0,23.13,97.9,0
6,15.2,23.37,96.71,0.2768508
7,113.93,24.91,90.3,1.774335835
8,279.7,27.04,79.78,4.5322646
9,477.88,28.95,70.38,8.1076317
10,588.17,30.21,64.37,10.30151457
11,717.33,30.99,60.04,12.80351302
12,717.03,31.31,57.59,12.91145669
13,701.1,31.31,56.63,12.63727345
14,611.5,31.08,57.01,10.985564
15,429.92,30.65,58.61,7.6918716
16,221.7,29.8,63.24,3.964372
17,47,27.96,75.26,0.937604
18,0,26.29,82.92,0
19,0,25.75,85.72,0
20,0,25.25,88.77,0
21,0,24.82,91.37,0
22,0,24.4,93.71,0
23,0,24.04,95.72,0
0,0,23.72,97.25,0
1,0,23.51,97.94,0
2,0,23.35,98.16,0
3,0,23.21,98.3,0
4,0,23.17,97.93,0
5,0,23.13,97.68,0
6,15.6,23.4,96.19,0.282768
7,138.82,24.67,91.3,2.13168523
8,289.02,26.52,82.13,4.61298968
9,407.05,28.46,71.96,6.82952685
10,553.75,30.18,63.83,9.69704125
11,705.38,31.31,58.58,12.69362651
12,699.53,31.85,55.12,12.76925123
13,711.7,32.04,52.93,13.0601656
14,609.6,31.85,52.37,11.163092
15,437.83,31.5,52.94,7.99810275
16,235.38,30.66,57.45,4.29021286
17,49.72,29.01,69.63,1.00551974
18,0,27.05,79.35,0
19,0,26.34,80.85,0
20,0,25.78,82.82,0
21,0,25.23,85.28,0
22,0,24.79,87.53,0
23,0,24.41,89.71,0
0,0,24.06,92.03,0
1,0,23.78,93.9,0
2,0,23.52,95.61,0
3,0,23.32,96.62,0
4,0,23.14,97.39,0
5,0,23,97.79,0
6,12.5,23.31,96.25,0.23799375
7,112.9,24.77,90.27,1.75181485
8,213.35,26.95,79.25,3.467464625
9,339.58,28.91,68.24,5.78119101
10,415.35,30.27,61.09,7.315252525
11,520.53,31.13,56.81,9.353832005
12,535.1,31.59,54.08,9.73333905
13,629.53,31.88,52.03,11.52197488
14,538.05,31.79,51.84,9.854761775
15,328.23,31.53,52.41,6.037953855
16,175.35,30.99,55.92,3.262905925
17,38.42,29.25,69.31,0.81977825
18,0,27.78,74.24,0
19,0,26.98,77.25,0
20,0,26.18,80.19,0
21,0,25.43,82.87,0
22,0,24.72,85.24,0
23,0,24.1,87.1,0
0,0,23.61,88.82,0
1,0,23.26,90.5,0
2,0,23,92.51,0
3,0,22.76,94.66,0
4,0,22.57,96.2,0
5,0,22.41,97.3,0
6,15.05,22.7,96.05,0.27017325
7,136.02,24.6,88.24,2.0858164
8,277.5,27.5,74.16,4.5546875
9,448.02,29.85,62.72,7.78810365
10,586.28,31.57,54.99,10.62753682
11,659.65,32.69,49.72,12.28746883
12,664.12,33.37,46,12.58320798
13,578.92,33.62,43.78,11.05943068
14,504.05,33.54,43.14,9.63781415
15,343.65,32.98,44.55,6.53879715
16,176.9,32.24,48.25,3.3898402
17,43.85,30.05,63.95,0.927399125
18,0,27.89,73.99,0
19,0,26.97,76.15,0
20,0,26.14,79.28,0
21,0,25.54,82.38,0
22,0,25.04,85.87,0
23,0,24.65,89.04,0
0,0,24.36,91.41,0
1,0,24.21,92.8,0
2,0,24.1,93.77,0
3,0,23.99,94.51,0
4,0,23.81,95.2,0
5,0,23.49,96.3,0
6,12.1,23.51,95.9,0.23338695
7,135.7,24.79,90.03,2.09267635
8,290.7,26.68,79.2,4.6602692
9,478.85,28.46,69.19,8.01831945
10,600.08,29.47,64.12,10.30826092
11,682.25,29.98,61.11,11.87267225
12,629.53,30.41,58.15,11.09554079
13,607.78,30.65,55.37,10.79198065
14,530.42,30.47,54.27,9.40192883
15,347.12,30.05,55.55,6.1456302
16,190.7,29.08,61.68,3.3706252
17,36.97,27.17,74.3,0.760651205
18,0,25.68,80.85,0
19,0,25.09,84,0
20,0,24.53,87.58,0
21,0,24.05,90.78,0
22,0,23.67,92.97,0
23,0,23.38,94.29,0
0,0,23.12,95.12,0
1,0,22.86,95.91,0
2,0,22.6,96.49,0
3,0,22.26,97.4,0
4,0,21.87,98.4,0
5,0,21.57,99.06,0
6,14.43,21.88,97.51,0.25619028
7,126.57,23.82,89.65,1.90134133
8,288.85,26.26,78,4.57652795
9,457.88,28.86,64.45,7.75353756
10,638.62,31.06,54.92,11.42081674
11,720.55,32.42,49.73,13.32416645
12,662.72,33.22,45.98,12.51220128
13,572.8,33.6,43.33,10.938736
14,478.95,33.73,41.66,9.205805075
15,318.08,33.45,41.44,6.1306992
16,171.07,32.65,44.55,3.314958475
17,35.22,29.97,62.98,0.77706953
18,0,27.52,71.04,0
19,0,26.44,74.41,0
20,0,25.58,79.02,0
21,0,24.85,83.64,0
22,0,24.19,87.72,0
23,0,23.72,90.64,0
0,0,23.4,92.84,0
1,0,23.11,94.82,0
2,0,22.87,96.12,0
3,0,22.66,96.84,0
4,0,22.48,97.24,0
5,0,22.3,97.72,0
6,13.2,22.53,96.54,0.2433282
7,137.65,24.18,90.02,2.08395715
8,316.45,26.43,79.09,5.030385575
9,499.65,28.56,68.55,8.3851893
10,564.5,30.18,61.68,9.8833495
11,693.85,31.4,56.09,12.516038
12,746.67,32.33,51.25,13.782941
13,699.85,32.73,48.31,13.06217823
14,627.22,32.63,47.26,11.70185987
15,430.6,32.22,47.93,8.0080194
16,228.57,31.3,52.16,4.23654595
17,55.08,29.12,66.07,1.09831832
18,0,26.97,74.92,0
19,0,26.21,77.6,0
20,0,25.57,81.43,0
21,0,25.02,85.49,0
22,0,24.62,88.71,0
23,0,24.31,91.31,0
0,0,24.09,93.09,0
1,0,23.91,94.15,0
2,0,23.63,95.5,0
3,0,23.27,96.89,0
4,0,23.02,97.68,0
5,0,22.8,98.19,0
6,13.32,23.06,96.72,0.24817164
7,144.05,24.74,89.78,2.21389615
8,327.88,26.98,78.41,5.29034108
9,454.17,29.01,67.98,7.722099765
10,644.6,30.55,60.82,11.3788885
11,763.85,31.89,54.12,13.93606693
12,777.62,32.69,49.24,14.47525401
13,713.25,33.12,46.15,13.4349655
14,618.6,33.12,44.34,11.6793644
15,439.7,32.69,44.03,8.26708185
16,237.2,32.11,46.43,4.4769214
17,58.35,30.17,60.54,1.181001275
18,0,27.62,72.46,0
19,0,26.66,74.69,0
20,0,25.87,77.9,0
21,0,25.07,81.57,0
22,0,24.41,84.64,0
23,0,23.9,87.03,0
0,0,23.49,89.53,0
1,0,23.15,92.09,0
2,0,22.84,94.41,0
3,0,22.59,96.02,0
4,0,22.38,97.1,0
5,0,22.18,97.86,0
6,13.95,22.47,96.27,0.253367925
7,150.65,24.21,89.25,2.276193925
8,320.6,26.91,76.37,5.1645557
9,404.75,29.12,65.07,6.9116565
10,416.15,31,56.12,7.465855
11,644.33,32.31,49.95,11.89447354
12,742.65,33.09,45.71,13.96336733
13,666.45,33.61,42.86,12.70891053
14,612.55,33.74,41.32,11.73740915
15,431.8,33.36,41.47,8.2514316
16,226.35,32.56,44.85,4.3252927
17,51.85,30.15,61.02,1.067912375
18,0,27.94,70.5,0
19,0,27.14,72.63,0
20,0,26.47,75.97,0
21,0,25.83,79.86,0
22,0,25.17,83.78,0
23,0,24.43,87.45,0
0,0,23.87,90.34,0
1,0,23.42,92.88,0
2,0,23.07,94.88,0
3,0,22.8,96.28,0
4,0,22.54,97.48,0
5,0,22.31,98.42,0
6,12.77,22.64,96.81,0.23798826
7,128.8,24.58,88.97,1.9776568
8,282.9,27.03,76.79,4.58192915
9,442.4,29.42,64.03,7.6059336
10,584.58,31.27,54.14,10.51809247
11,738.08,32.54,47.13,13.68550544
12,781.42,33.19,42.77,14.72122341
13,758.9,33.12,41.27,14.2865206
14,616.7,32.63,41.51,11.50793945
15,425.1,31.99,43.74,7.86365205
16,220.73,30.95,47.87,4.061954575
17,48.88,28.54,65.41,0.98106584
18,0,26.7,71.48,0
19,0,25.74,75.65,0
20,0,24.98,80.59,0
21,0,24.34,85.14,0
22,0,23.76,89.12,0
23,0,23.33,92.15,0
0,0,22.95,94.58,0
1,0,22.66,96.31,0
2,0,22.45,97.28,0
3,0,22.24,98.08,0
4,0,22.04,98.77,0
5,0,21.87,99.24,0
6,12.88,22.29,97.13,0.23749284
7,140.27,24.26,89.12,2.12734009
8,323.38,27.53,71.12,5.29886813
9,515.67,30.45,54.68,9.089730675
10,658.35,32.19,45.96,12.10534143
11,761.28,33.38,41.17,14.39998688
12,818.28,34.19,37.93,15.77819694
13,754.35,34.69,35.72,14.73459318
14,619.53,34.73,34.77,12.14556211
15,403.42,34.32,34.95,7.89324348
16,205.07,33.41,37.74,4.012137415
17,51.17,31.02,55.03,1.07616953
18,0,28.75,66.04,0
19,0,27.62,69.77,0
20,0,26.75,73.22,0
21,0,25.84,77.19,0
22,0,24.94,81.63,0
23,0,24.3,85.4,0
0,0,23.69,88.98,0
1,0,23.24,91.75,0
2,0,22.97,93.63,0
3,0,22.77,95.07,0
4,0,22.54,96.38,0
5,0,22.33,97.37,0
6,12,22.55,96.37,0.22677
7,151.5,24.2,89.82,2.28796
8,351.6,26.74,76.84,5.6293028
9,534.15,28.83,65.38,9.022857525
10,644.83,30.24,57.91,11.29295914
11,745.85,31.31,51.19,13.41559108
12,712.4,32.13,46.02,13.0917354
13,689.33,32.63,42.97,12.83676456
14,588.65,32.87,41.37,11.05445398
15,352.9,32.74,40.91,6.6726507
16,187.43,32.01,43.52,3.562697935
17,45.72,30.03,56.19,0.95928722
18,0,27.83,64.66,0
19,0,26.84,68.64,0
20,0,25.88,74.93,0
21,0,24.97,79.46,0
22,0,24.21,83.66,0
23,0,23.42,87.65,0
0,0,22.87,90.45,0
1,0,22.44,92.78,0
2,0,22.06,95.14,0
3,0,21.73,97.19,0
4,0,21.43,99.07,0
5,0,21.16,100,0
6,11.9,21.58,98.38,0.2201859
7,146.52,23.76,89.05,2.18604184
8,340.5,26.42,75.73,5.4050795
9,511.92,28.81,62.37,8.64648684
10,732.35,30.81,50.84,12.99997908
11,829.2,32.32,42.81,15.2793848
12,844.25,33.28,38.08,15.9294255
13,760.2,33.82,35.46,14.5502338
14,651.12,33.95,34.23,12.5291858
15,476.92,33.65,34.24,9.1602111
16,267.88,32.79,36.72,5.11725334
17,70.7,30.44,50.07,1.4035736
18,0,28.3,57.85,0
19,0,27.24,62.55,0
20,0,26.19,68.15,0
21,0,25.17,74.21,0
22,0,24.26,78.19,0
23,0,23.6,81.06,0
0,0,22.97,83.78,0
1,0,22.33,87.04,0
2,0,21.64,91.05,0
3,0,21.01,94.21,0
4,0,20.44,96.11,0
5,0,19.95,96.85,0
6,12.35,20.13,94.13,0.218184975
7,144.05,22.24,81.78,2.0518399
8,337.65,25.11,66.15,5.161463675
9,464.73,28.86,45.85,7.86818601
10,616.72,31.4,34.79,11.1269536
11,677.9,32.93,29.54,12.69758615
12,809.78,34.11,25.91,15.58639311
